machine_id,date,operating_hours_cumulative,daily_runtime_hours,temperature_C,vibration_mm_s,pressure_psi,rpm,current_A,failure_within_7_days,failure_event
4,2023-11-05,3369.8,9.19,63.49,2.071,97.03,1461.3,13.06,0,0
4,2023-11-06,3383.3,13.49,61.62,1.815,93.99,1474.4,12.92,0,0
4,2023-11-07,3396.5,13.15,62.36,1.932,95.95,1497.7,13.09,0,0
4,2023-11-08,3405.3,8.81,60.91,1.834,,1484.2,13.02,0,0
4,2023-11-09,3414.5,9.23,62.69,1.896,94.28,1474.8,12.75,0,0
4,2023-11-10,3423.4,8.88,62.28,1.83,97.06,1494.9,13.12,0,0
4,2023-11-11,3430.7,7.29,63.11,2.113,95.16,1487.8,13.06,0,0
4,2023-11-12,3444.2,13.53,65.61,2.277,95.23,1484.0,12.8,0,0
4,2023-11-13,3450.7,6.46,63.93,2.155,93.56,1467.7,12.86,0,0
4,2023-11-14,3458.2,7.51,,2.121,92.98,1499.8,12.67,0,0
4,2023-11-15,3465.2,7.05,63.97,1.958,94.85,1485.2,13.05,0,0
4,2023-11-16,3479.5,14.25,,2.038,96.39,1480.6,13.05,0,0
4,2023-11-17,3485.9,6.44,63.14,1.848,93.23,1494.8,12.9,0,0
4,2023-11-18,3498.6,12.65,64.01,1.814,95.24,1475.7,12.57,0,0
4,2023-11-19,3505.0,6.44,63.4,1.791,95.18,1474.3,12.3,0,0
4,2023-11-20,3518.9,13.86,,1.826,96.34,1475.3,12.84,0,0
4,2023-11-21,3534.0,15.13,64.58,2.112,96.11,1480.0,12.98,0,0
4,2023-11-22,3544.9,10.87,63.59,2.128,95.24,1483.3,13.1,0,0
4,2023-11-23,3558.9,14.05,61.73,1.873,95.0,1488.2,13.25,0,0
4,2023-11-24,3572.0,13.06,62.97,2.053,94.38,1473.1,12.8,0,0
4,2023-11-25,3585.9,13.96,63.2,2.18,93.95,1485.5,12.44,0,0
4,2023-11-26,3599.6,13.67,62.75,1.986,94.47,1478.3,12.76,0,0
4,2023-11-27,3607.7,8.05,62.77,1.897,,1482.2,13.57,0,0
4,2023-11-28,3618.7,11.0,62.73,1.946,94.99,1492.7,13.4,0,0
4,2023-11-29,3634.3,15.6,61.37,2.223,95.06,1487.0,13.04,0,0
4,2023-11-30,3643.7,9.44,61.19,1.998,94.82,1487.7,12.78,0,0
4,2023-12-01,3659.4,15.7,62.5,2.329,95.21,1478.1,12.88,0,0
4,2023-12-02,3671.2,11.83,62.75,1.909,94.64,1498.5,13.42,0,0
4,2023-12-03,3681.8,10.62,,1.933,95.94,1488.5,12.97,0,0
4,2023-12-04,3694.4,12.58,62.13,1.798,95.32,1479.7,12.8,0,0
4,2023-12-05,3708.6,14.16,62.9,2.17,94.61,1492.2,13.31,0,0
4,2023-12-06,3718.5,9.94,64.18,2.023,93.93,1487.6,12.33,0,0
4,2023-12-07,3724.9,6.33,64.12,1.874,95.01,1473.0,12.61,0,0
4,2023-12-08,3737.9,13.09,64.15,1.955,96.24,1484.7,12.67,0,0
4,2023-12-09,3753.5,15.56,62.14,2.081,95.69,1475.3,13.21,0,0
4,2023-12-10,3765.8,12.25,62.93,1.885,95.85,1466.8,12.74,0,0
4,2023-12-11,3773.6,7.88,64.39,2.06,95.82,1479.6,12.38,0,0
4,2023-12-12,3782.1,8.48,61.39,2.144,96.31,1492.1,12.7,0,0
4,2023-12-13,3797.2,15.1,62.69,1.944,95.96,1494.9,12.77,0,0
4,2023-12-14,3803.4,6.14,63.37,1.729,95.24,1479.0,12.89,0,0
4,2023-12-15,3814.8,11.49,61.45,1.968,94.69,1480.8,12.95,0,0
4,2023-12-16,3822.4,7.59,63.58,1.933,95.97,1494.2,13.2,0,0
4,2023-12-17,3831.3,8.83,64.7,1.822,92.68,1488.4,12.82,0,0
4,2023-12-18,3840.3,9.07,64.37,2.097,96.36,1487.0,12.74,0,0
4,2023-12-19,3848.5,8.19,62.97,2.103,95.79,1484.2,12.92,0,0
4,2023-12-20,3862.4,13.92,63.96,2.041,96.73,1488.9,12.98,0,0
4,2023-12-21,3871.8,9.32,61.43,1.944,93.98,1482.8,12.73,0,0
4,2023-12-22,3881.2,9.45,63.43,2.029,96.26,1495.3,12.4,0,0
4,2023-12-23,3891.8,10.53,63.96,2.068,95.23,1475.9,13.01,0,0
4,2023-12-24,3906.8,15.02,65.22,2.425,93.42,1469.6,13.65,0,0
4,2023-12-25,3919.7,12.88,66.59,2.413,93.36,1448.0,13.63,0,0
4,2023-12-26,3926.3,6.62,67.98,2.598,,1466.7,14.27,0,0
4,2023-12-27,3932.7,6.39,67.25,2.767,92.07,1444.4,14.3,0,0
4,2023-12-28,3944.3,11.66,68.83,3.439,90.55,1426.9,14.24,0,0
4,2023-12-29,3959.2,14.87,70.67,2.953,92.55,1438.2,15.08,0,0
4,2023-12-30,3968.4,9.23,70.26,3.192,89.89,1430.8,14.63,0,0
4,2023-12-31,3976.9,8.48,73.28,3.179,89.26,1430.9,14.64,0,0
4,2024-01-01,3990.4,13.48,75.09,3.614,90.97,1426.3,15.49,0,0
4,2024-01-02,4002.4,12.02,76.76,3.992,87.84,1408.3,15.4,0,0
4,2024-01-03,4014.1,11.65,76.57,3.855,88.41,1430.4,15.86,0,0
4,2024-01-04,4021.6,7.49,79.47,3.949,87.18,1400.9,15.81,1,0
4,2024-01-05,4029.3,7.76,78.66,4.193,89.28,1382.8,16.38,1,0
4,2024-01-06,4038.1,8.82,78.55,4.514,88.26,1402.7,16.77,1,0
4,2024-01-07,4046.2,8.07,80.86,4.723,85.76,1389.7,17.06,1,0
4,2024-01-08,4061.9,15.71,81.82,4.516,85.05,1380.9,16.78,1,0
4,2024-01-09,4068.1,6.19,83.65,4.928,86.29,1368.0,16.96,1,0
4,2024-01-10,4080.4,12.26,84.52,4.971,85.42,1365.6,17.73,1,0
4,2024-01-11,4091.5,11.18,85.56,5.359,84.1,1341.7,17.75,0,1
4,2024-01-12,4100.8,9.23,64.12,2.353,94.65,1480.9,12.74,0,0
4,2024-01-13,4115.6,14.88,62.72,2.282,94.86,1502.7,12.88,0,0
4,2024-01-14,4128.3,12.7,63.69,,96.0,1475.4,12.86,0,0
4,2024-01-15,4144.3,15.98,63.43,1.882,96.67,1484.5,13.02,0,0
4,2024-01-16,4152.0,7.69,63.26,2.263,96.92,1469.6,13.06,0,0
4,2024-01-17,4158.9,6.88,63.08,,94.36,1478.9,13.21,0,0
4,2024-01-18,4166.3,7.39,61.88,1.893,95.15,1473.0,12.83,0,0
4,2024-01-19,4175.0,8.69,62.9,1.804,96.44,1486.5,13.21,0,0
4,2024-01-20,4185.2,10.17,62.96,2.03,94.23,1484.8,13.09,0,0
4,2024-01-21,4199.8,14.63,62.43,1.947,94.41,1472.7,13.17,0,0
4,2024-01-22,4208.6,8.84,61.79,2.067,95.89,1483.8,12.58,0,0
4,2024-01-23,4223.8,15.15,62.59,2.037,94.63,1484.1,12.88,0,0
4,2024-01-24,4234.4,10.63,62.68,1.826,93.62,1484.5,13.48,0,0
4,2024-01-25,4246.9,12.47,61.81,1.886,94.27,1489.9,12.5,0,0
4,2024-01-26,4255.5,8.64,61.81,2.15,96.09,1495.6,13.45,0,0
4,2024-01-27,4263.1,7.56,61.06,2.164,95.34,1478.2,13.43,0,0
4,2024-01-28,4277.8,14.69,63.45,1.953,93.53,1480.6,13.13,0,0
4,2024-01-29,4284.9,7.1,64.13,2.035,94.49,1481.7,12.51,0,0
4,2024-01-30,4298.6,13.74,63.17,1.853,96.92,1472.7,12.85,0,0
4,2024-01-31,4310.4,11.81,62.75,2.001,95.03,1475.0,13.15,0,0
4,2024-02-01,4325.0,14.61,61.76,2.174,94.85,1487.6,12.51,0,0
4,2024-02-02,4338.2,13.18,60.95,2.259,95.1,1498.5,13.11,0,0
4,2024-02-03,4347.0,8.82,63.12,1.99,95.3,1474.8,12.94,0,0
4,2024-02-04,4358.8,11.74,63.77,1.962,94.7,1501.4,12.74,0,0
4,2024-02-05,4364.9,6.13,62.32,1.793,96.44,1478.5,12.57,0,0
4,2024-02-06,4375.6,10.75,64.21,1.919,94.62,1492.8,13.35,0,0
4,2024-02-07,4382.5,6.86,62.46,1.998,96.09,1486.5,13.14,0,0
4,2024-02-08,4392.8,10.29,64.24,1.983,96.92,1484.6,12.86,0,0
4,2024-02-09,4399.9,7.1,62.37,1.924,95.47,1479.7,12.92,0,0
4,2024-02-10,4415.4,15.55,60.49,2.187,94.05,1483.2,12.83,0,0
4,2024-02-11,4426.7,11.23,63.78,2.071,95.28,1477.4,12.37,0,0
4,2024-02-12,4441.8,15.13,62.23,1.984,94.53,1490.6,13.3,0,0
4,2024-02-13,4448.0,6.22,61.61,2.111,95.99,1492.0,12.98,0,0
4,2024-02-14,4460.4,12.38,63.63,2.005,95.3,1477.9,13.2,0,0
4,2024-02-15,4469.5,9.07,62.26,2.242,94.98,1470.0,12.77,0,0
4,2024-02-16,4479.8,10.32,61.74,1.889,94.09,1480.5,12.94,0,0
4,2024-02-17,4494.5,14.73,64.46,2.058,93.23,1499.0,13.01,0,0
4,2024-02-18,4510.3,15.8,62.95,1.69,94.28,1484.9,13.22,0,0
4,2024-02-19,4518.8,8.46,61.72,1.95,95.75,1492.3,13.45,0,0
4,2024-02-20,4534.3,15.48,62.69,2.031,96.28,1475.7,12.81,0,0
4,2024-02-21,4547.2,12.89,65.28,1.961,94.79,1479.2,12.81,0,0
4,2024-02-22,4562.7,15.51,63.26,1.843,94.15,1480.6,12.84,0,0
4,2024-02-23,4574.3,11.62,,1.905,95.29,1473.7,12.73,0,0
4,2024-02-24,4589.9,15.61,63.65,1.858,95.78,1484.4,13.7,0,0
4,2024-02-25,4604.8,14.92,62.7,1.991,95.87,1476.5,12.41,0,0
4,2024-02-26,4612.1,7.29,62.64,2.126,95.29,1490.7,13.72,0,0
4,2024-02-27,4621.2,9.11,62.49,1.957,97.17,1483.8,13.1,0,0
4,2024-02-28,4629.7,8.43,64.0,2.28,96.36,1494.9,12.89,0,0
4,2024-02-29,4641.4,11.72,63.34,2.043,93.87,1469.7,12.66,0,0
4,2024-03-01,4655.4,14.03,64.57,1.701,93.63,1478.8,12.9,0,0
4,2024-03-02,4669.0,13.59,63.46,2.059,93.97,1479.8,12.74,0,0
4,2024-03-03,4682.3,13.27,64.68,2.001,96.26,1486.8,13.32,0,0
4,2024-03-04,4692.0,9.75,63.8,2.215,93.39,1479.7,13.1,0,0
4,2024-03-05,4699.4,7.4,62.89,2.006,95.55,1496.9,13.41,0,0
4,2024-03-06,4707.5,8.11,63.01,1.971,94.93,1481.6,12.82,0,0
4,2024-03-07,4720.9,13.42,64.98,2.32,93.85,1475.8,12.95,0,0
4,2024-03-08,4728.4,7.48,64.45,1.693,95.34,1481.8,12.88,0,0
4,2024-03-09,4736.6,8.23,64.7,1.957,94.92,1480.5,12.8,0,0
4,2024-03-10,4746.9,10.25,62.14,2.049,95.9,1490.5,12.6,0,0
4,2024-03-11,4753.6,6.72,61.28,1.949,93.47,1479.8,13.13,0,0
4,2024-03-12,4761.7,8.13,62.31,1.694,94.2,1470.9,13.01,0,0
4,2024-03-13,4769.2,7.5,63.32,2.069,94.22,1484.5,12.9,0,0
4,2024-03-14,4784.7,15.51,62.5,1.94,95.76,1477.9,13.06,0,0
4,2024-03-15,4792.7,7.92,63.18,1.988,94.86,1473.8,12.79,0,0
4,2024-03-16,4807.3,14.62,62.7,2.198,96.28,1483.3,12.92,0,0
4,2024-03-17,4814.4,7.15,61.39,2.054,94.7,1482.0,13.17,0,0
4,2024-03-18,4829.1,14.7,63.58,1.916,95.32,1481.3,13.21,0,0
4,2024-03-19,4841.1,11.99,63.18,2.068,96.58,1485.2,13.37,0,0
4,2024-03-20,4855.6,14.5,64.48,1.945,93.32,1478.4,12.58,0,0
4,2024-03-21,4870.3,14.67,63.31,1.963,95.12,1484.0,12.62,0,0
4,2024-03-22,4882.3,11.96,63.93,2.122,95.06,1478.4,12.56,0,0
4,2024-03-23,4897.4,15.18,62.33,1.912,94.31,1489.7,12.72,0,0
4,2024-03-24,4909.3,11.85,63.5,2.093,94.93,1482.9,12.81,0,0
4,2024-03-25,4922.4,13.13,63.96,1.974,95.41,1497.1,13.04,0,0
4,2024-03-26,4932.6,10.16,63.71,1.932,94.35,1479.1,13.26,0,0
4,2024-03-27,4947.7,15.14,62.92,1.933,95.15,1485.9,12.79,0,0
4,2024-03-28,4962.0,14.24,63.5,1.917,94.08,1492.1,13.08,0,0
4,2024-03-29,4969.6,7.67,63.77,2.022,94.89,1487.4,13.29,0,0
4,2024-03-30,4981.4,11.76,64.35,1.967,96.02,1484.2,12.77,0,0
4,2024-03-31,4996.4,14.97,62.59,2.214,96.07,1485.8,12.83,0,0
4,2024-04-01,5010.3,13.93,62.03,1.876,96.27,1487.1,12.93,0,0
4,2024-04-02,5025.9,15.63,62.32,2.09,94.99,1485.5,12.41,0,0
4,2024-04-03,5034.2,8.31,63.3,2.18,94.77,1483.0,13.06,0,0
4,2024-04-04,5043.9,9.67,63.15,2.268,95.83,1489.0,12.55,0,0
4,2024-04-05,5055.0,11.07,63.78,1.887,96.26,1482.4,13.15,0,0
4,2024-04-06,5063.3,8.33,63.98,2.162,95.18,1475.2,12.78,0,0
4,2024-04-07,5073.2,9.94,61.27,2.04,96.61,1499.5,12.76,0,0
4,2024-04-08,5084.6,11.38,62.67,2.167,,1490.1,12.62,0,0
4,2024-04-09,5092.5,7.91,63.36,1.912,94.52,1475.8,13.07,0,0
4,2024-04-10,5101.1,8.57,64.27,1.991,94.65,1481.1,13.07,0,0
4,2024-04-11,5108.3,7.25,63.1,1.954,95.06,1478.5,12.77,0,0
4,2024-04-12,5121.5,13.13,64.52,1.941,93.53,1479.1,13.45,0,0
4,2024-04-13,5131.1,9.62,63.7,2.015,94.54,1490.0,12.92,0,0
4,2024-04-14,5139.3,8.2,63.53,2.383,96.24,1480.4,12.91,0,0
4,2024-04-15,5150.4,11.07,63.04,,96.44,1498.4,12.93,0,0
4,2024-04-16,5157.0,6.68,63.13,1.956,95.38,1468.9,12.71,0,0
4,2024-04-17,5172.3,15.23,63.48,1.965,95.55,1482.8,12.61,0,0
4,2024-04-18,5181.2,8.94,62.95,2.093,94.79,1472.4,12.8,0,0
4,2024-04-19,5196.1,14.86,64.26,1.981,94.46,1485.7,13.1,0,0
4,2024-04-20,5207.1,10.98,64.03,1.981,95.67,1486.7,12.36,0,0
4,2024-04-21,5221.6,14.5,64.35,1.842,94.66,1490.3,12.46,0,0
4,2024-04-22,5230.0,8.47,62.11,2.002,96.79,1473.3,12.73,0,0
4,2024-04-23,5237.8,7.75,62.08,1.63,95.5,1486.5,12.37,0,0
4,2024-04-24,5252.3,14.49,,1.743,95.54,1476.1,12.49,0,0
4,2024-04-25,5260.4,8.13,63.07,1.956,94.04,1483.8,13.15,0,0
4,2024-04-26,5273.9,13.46,63.41,2.108,92.78,1479.5,12.78,0,0
4,2024-04-27,5283.3,9.45,62.03,2.25,95.54,1473.0,12.66,0,0
4,2024-04-28,5296.8,13.48,61.69,2.069,94.6,1488.9,12.95,0,0
4,2024-04-29,5311.9,15.08,63.38,2.089,96.08,1481.0,12.94,0,0
4,2024-04-30,5327.7,15.82,62.39,2.026,94.18,1489.9,13.26,0,0
4,2024-05-01,5337.3,9.6,63.86,2.134,94.56,1490.5,12.38,0,0
4,2024-05-02,5347.0,9.68,62.53,2.041,96.22,1493.6,12.63,0,0
4,2024-05-03,5362.8,15.81,62.26,2.065,95.53,1479.0,12.73,0,0
4,2024-05-04,5377.4,14.62,60.88,1.774,94.09,1475.6,13.03,0,0
4,2024-05-05,5383.9,6.45,64.4,2.048,95.13,1492.7,13.78,0,0
4,2024-05-06,5395.6,11.73,63.85,2.012,97.0,1483.9,13.09,0,0
4,2024-05-07,5403.4,7.81,61.65,1.946,95.24,1493.9,12.83,0,0
4,2024-05-08,5419.3,15.94,61.15,1.957,94.95,1473.6,12.55,0,0
4,2024-05-09,5426.7,7.39,62.55,1.809,95.99,1488.6,12.51,0,0
4,2024-05-10,5438.3,11.59,64.1,2.09,95.45,1483.4,13.18,0,0
4,2024-05-11,5451.0,12.65,62.62,2.044,96.54,1482.7,12.67,0,0
4,2024-05-12,5466.3,15.37,62.94,2.019,95.85,1480.5,12.8,0,0
4,2024-05-13,5480.8,14.47,64.14,2.043,96.0,1474.2,13.41,0,0
4,2024-05-14,5489.3,8.46,62.16,1.822,96.59,1488.4,12.4,0,0
4,2024-05-15,5501.0,11.73,62.47,2.273,94.8,1479.9,12.99,0,0
4,2024-05-16,5516.5,15.54,63.37,2.15,94.5,1484.8,12.64,0,0
4,2024-05-17,5529.9,13.36,62.87,2.102,93.75,1498.5,13.4,0,0
4,2024-05-18,5542.8,12.88,62.27,2.231,94.88,1478.8,12.63,0,0
4,2024-05-19,5556.3,13.55,63.86,2.04,93.79,1480.7,13.11,0,0
4,2024-05-20,5565.6,9.23,63.67,1.966,95.46,1481.8,12.37,0,0
4,2024-05-21,5578.8,13.29,63.98,2.05,94.48,1479.9,13.38,0,0
4,2024-05-22,5587.2,8.33,63.0,2.238,96.06,1480.2,13.19,0,0
4,2024-05-23,5597.5,10.28,61.39,1.875,95.87,1488.7,12.74,0,0
4,2024-05-24,5612.4,14.9,63.16,2.236,94.71,1493.7,13.03,0,0
4,2024-05-25,5618.5,6.19,61.98,1.806,96.07,1484.1,13.2,0,0
4,2024-05-26,5628.7,10.14,61.12,2.089,95.25,1489.0,12.96,0,0
4,2024-05-27,5637.4,8.67,62.88,2.16,93.32,1481.7,12.79,0,0
4,2024-05-28,5645.3,7.99,63.25,2.105,94.11,1481.5,12.88,0,0
4,2024-05-29,5659.7,14.39,64.75,2.166,94.37,1479.9,12.94,0,0
4,2024-05-30,5672.7,12.96,61.94,1.99,95.11,1477.0,12.93,0,0
4,2024-05-31,5679.8,7.13,63.83,1.818,94.67,1493.0,13.04,0,0
4,2024-06-01,5690.8,10.94,61.55,2.166,94.57,1479.1,12.6,0,0
4,2024-06-02,5701.4,10.67,64.42,2.286,95.68,1488.0,12.72,0,0
4,2024-06-03,5708.9,7.43,62.45,1.984,95.88,1476.4,12.79,0,0
4,2024-06-04,5722.9,14.0,62.82,2.111,94.48,1483.4,13.05,0,0
4,2024-06-05,5732.5,9.67,62.83,1.885,94.25,1483.1,12.45,0,0
4,2024-06-06,5746.1,13.62,63.91,1.873,96.36,1476.4,12.96,0,0
4,2024-06-07,5754.1,7.92,61.7,2.025,97.82,1480.3,13.14,0,0
4,2024-06-08,5763.2,9.15,62.97,1.9,94.15,1474.5,12.93,0,0
4,2024-06-09,5770.2,6.95,63.62,2.18,95.45,1477.0,13.18,0,0
4,2024-06-10,5777.6,7.43,67.57,2.777,93.89,1456.6,13.31,0,0
4,2024-06-11,5792.4,14.83,65.4,2.373,94.18,1464.0,13.67,0,0
4,2024-06-12,5799.5,7.09,65.01,2.687,92.01,1463.5,13.77,0,0
4,2024-06-13,5806.5,6.96,70.4,2.528,91.18,1452.0,14.1,0,0
4,2024-06-14,5821.9,15.4,70.3,3.027,90.78,1440.3,14.26,0,0
4,2024-06-15,5834.3,12.46,70.14,3.0,90.81,1434.5,14.59,0,0
4,2024-06-16,5841.3,7.01,72.0,3.306,90.6,1443.1,14.8,0,0
4,2024-06-17,5857.1,15.72,72.34,3.459,91.25,1428.5,14.78,0,0
4,2024-06-18,5864.5,7.47,72.3,3.597,88.94,1427.8,14.93,0,0
4,2024-06-19,5878.2,13.66,75.2,3.59,88.6,1422.4,15.66,0,0
4,2024-06-20,5884.5,6.35,76.3,3.847,90.79,1405.1,16.06,0,0
4,2024-06-21,5896.8,12.25,77.93,4.081,88.23,1394.5,16.6,1,0
4,2024-06-22,5908.3,11.47,77.72,4.166,87.93,1401.4,16.71,1,0
4,2024-06-23,5916.3,8.08,79.03,4.57,87.86,1383.2,16.9,1,0
4,2024-06-24,5928.8,12.43,80.54,4.522,86.06,1379.2,16.94,1,0
4,2024-06-25,5940.9,12.17,81.05,4.524,86.03,1378.5,17.16,1,0
4,2024-06-26,5954.9,13.98,84.28,4.894,85.2,1369.5,17.13,1,0
4,2024-06-27,5969.7,14.76,85.1,4.619,84.9,1346.8,17.34,1,0
4,2024-06-28,5980.8,11.1,84.84,5.437,85.3,1349.2,17.92,0,1
4,2024-06-29,5991.7,10.9,63.68,1.751,95.77,1491.1,12.66,0,0
4,2024-06-30,6003.9,12.22,61.91,2.143,92.81,1482.4,12.88,0,0
4,2024-07-01,6017.2,13.29,62.69,2.12,96.09,1488.9,12.16,0,0
4,2024-07-02,6026.8,9.56,64.61,1.839,94.75,1476.6,13.05,0,0
4,2024-07-03,6037.8,11.05,63.8,2.093,95.49,1474.2,12.6,0,0
4,2024-07-04,6049.7,11.85,,1.905,94.69,1488.9,12.48,0,0
4,2024-07-05,6065.5,15.88,62.79,1.984,95.04,1493.4,13.13,0,0
4,2024-07-06,6077.4,11.88,63.11,2.079,96.41,1476.1,13.2,0,0
4,2024-07-07,6085.7,8.24,61.68,2.001,95.43,1491.2,12.89,0,0
4,2024-07-08,6097.5,11.88,62.83,1.859,96.36,1475.3,12.7,0,0
4,2024-07-09,6111.7,14.19,63.53,2.07,95.04,1470.0,13.13,0,0
4,2024-07-10,6126.3,14.57,63.12,1.977,94.94,1487.8,12.68,0,0
4,2024-07-11,6140.3,14.0,63.12,1.992,95.11,1475.4,12.86,0,0
4,2024-07-12,6155.2,14.88,62.5,2.001,93.83,1473.4,13.31,0,0
4,2024-07-13,6164.5,9.35,62.24,1.807,92.4,1473.6,13.02,0,0
4,2024-07-14,6175.6,11.08,62.15,1.84,94.32,1480.3,12.9,0,0
4,2024-07-15,6189.4,13.8,62.9,1.92,96.12,1469.5,12.83,0,0
4,2024-07-16,6198.1,8.64,,2.07,96.52,1487.8,12.92,0,0
4,2024-07-17,6207.8,9.72,62.29,1.869,93.09,1486.9,12.99,0,0
4,2024-07-18,6222.1,14.31,63.19,2.187,96.38,1486.9,12.57,0,0
4,2024-07-19,6235.8,13.7,63.17,2.039,94.5,1492.7,13.27,0,0
4,2024-07-20,6251.5,15.71,64.08,2.063,93.67,1490.8,12.77,0,0
4,2024-07-21,6267.5,15.96,63.16,1.959,96.16,1475.8,12.85,0,0
4,2024-07-22,6275.9,8.41,61.66,1.769,94.59,1488.5,13.15,0,0
4,2024-07-23,6290.9,15.0,65.28,2.088,97.71,1492.0,12.87,0,0
4,2024-07-24,6297.8,6.95,64.12,1.9,94.42,1489.6,13.17,0,0
4,2024-07-25,6310.9,13.1,63.63,1.785,94.82,1490.2,12.9,0,0
4,2024-07-26,6319.1,8.2,62.57,1.883,94.12,1481.9,12.94,0,0
4,2024-07-27,6328.1,9.0,62.83,1.997,95.25,1477.9,12.98,0,0
4,2024-07-28,6343.6,15.46,61.73,1.652,95.89,1481.2,13.02,0,0
4,2024-07-29,6352.2,8.63,62.82,1.958,93.37,1477.5,13.08,0,0
4,2024-07-30,6364.9,12.73,63.33,2.16,95.75,1491.1,13.23,0,0
4,2024-07-31,6372.7,7.78,63.12,2.013,94.69,1484.6,13.21,0,0
4,2024-08-01,6379.7,6.93,64.9,2.189,94.23,1489.7,12.67,0,0
4,2024-08-02,6389.1,9.39,63.82,1.948,93.69,1471.5,13.35,0,0
4,2024-08-03,6401.3,12.24,64.12,2.182,96.07,1479.5,12.4,0,0
4,2024-08-04,6409.8,8.48,63.69,1.807,95.38,1474.9,12.72,0,0
4,2024-08-05,6418.8,9.0,63.31,2.099,94.51,1470.1,12.87,0,0
4,2024-08-06,6431.9,13.09,63.61,1.992,95.88,1485.5,12.56,0,0
4,2024-08-07,6438.9,7.03,61.17,2.212,95.63,1474.6,12.99,0,0
4,2024-08-08,6449.4,10.47,62.89,1.947,95.96,1480.1,13.13,0,0
4,2024-08-09,6464.8,15.42,61.75,1.851,96.74,1475.3,12.7,0,0
4,2024-08-10,6474.7,9.97,61.97,2.085,95.31,1479.8,13.05,0,0
4,2024-08-11,6485.1,10.34,64.34,2.256,97.03,1487.8,13.16,0,0
4,2024-08-12,6498.5,13.38,62.07,2.044,96.52,1475.4,12.33,0,0
4,2024-08-13,6512.3,13.79,61.83,2.002,95.88,1479.4,12.96,0,0
4,2024-08-14,6526.0,13.7,63.54,1.826,93.4,1487.3,13.02,0,0
4,2024-08-15,6541.9,15.98,63.08,2.151,95.21,1488.5,12.64,0,0
4,2024-08-16,6548.6,6.71,63.6,2.001,95.34,1479.9,12.55,0,0
4,2024-08-17,6564.5,15.82,64.91,2.114,95.31,1485.4,12.7,0,0
4,2024-08-18,6580.0,15.5,63.72,2.038,94.99,1489.6,12.85,0,0
4,2024-08-19,6594.5,14.52,61.6,2.315,95.74,1474.6,12.69,0,0
4,2024-08-20,6605.0,10.54,64.08,1.925,95.87,1477.4,13.08,0,0
4,2024-08-21,6619.7,14.71,62.93,1.931,93.42,1480.1,13.04,0,0
4,2024-08-22,6628.0,8.21,63.32,2.161,96.45,1486.7,13.02,0,0
4,2024-08-23,6641.9,13.92,61.5,2.164,93.62,1484.6,13.29,0,0
4,2024-08-24,6649.7,7.85,63.65,2.169,94.69,1483.6,13.1,0,0
4,2024-08-25,6663.9,14.15,61.85,2.007,94.21,1474.9,13.0,0,0
4,2024-08-26,6676.0,12.15,63.68,2.04,94.37,1490.0,12.54,0,0
4,2024-08-27,6683.0,6.98,62.43,1.807,96.18,1479.1,13.26,0,0
4,2024-08-28,6698.0,14.95,63.87,1.985,95.22,1480.9,13.29,0,0
4,2024-08-29,6709.7,11.78,61.86,2.05,95.78,1484.6,12.81,0,0
4,2024-08-30,6722.3,12.56,61.59,2.05,95.73,1498.9,12.67,0,0
4,2024-08-31,6731.1,8.84,62.61,1.895,93.18,1477.9,13.14,0,0
4,2024-09-01,6745.8,14.72,63.42,1.844,94.54,1477.5,12.36,0,0
4,2024-09-02,6757.3,11.45,62.01,2.165,95.84,1480.1,13.03,0,0
4,2024-09-03,6767.5,10.21,63.35,2.142,95.75,1492.4,13.36,0,0
4,2024-09-04,6778.9,11.34,64.02,1.974,93.34,1484.3,12.8,0,0
4,2024-09-05,6791.9,13.03,61.83,2.164,96.13,1486.1,12.98,0,0
4,2024-09-06,6804.8,12.95,63.36,2.15,95.71,1489.5,12.94,0,0
4,2024-09-07,6814.4,9.58,63.69,1.757,94.13,1492.1,13.22,0,0
4,2024-09-08,6824.3,9.85,62.96,,95.5,1477.7,12.94,0,0
4,2024-09-09,6835.9,11.62,63.07,2.209,94.87,1487.3,12.81,0,0
4,2024-09-10,6851.1,15.24,61.74,1.77,95.59,1492.3,12.45,0,0
4,2024-09-11,6864.6,13.45,63.59,1.791,93.3,1484.7,12.94,0,0
4,2024-09-12,6874.5,9.9,63.21,2.103,94.74,1476.5,12.89,0,0
4,2024-09-13,6883.9,9.37,63.3,2.203,96.28,1475.0,12.3,0,0
4,2024-09-14,6895.1,11.24,65.21,1.967,95.63,1486.7,12.61,0,0
4,2024-09-15,6909.8,14.7,62.94,1.938,95.89,1473.9,12.73,0,0
4,2024-09-16,6915.9,6.09,63.47,1.754,94.86,1476.6,12.73,0,0
4,2024-09-17,6929.0,13.1,64.44,1.964,95.66,1479.2,12.9,0,0
4,2024-09-18,6937.9,8.95,63.1,1.788,94.93,1485.3,12.88,0,0
4,2024-09-19,6946.0,8.08,62.43,1.955,94.17,1487.7,12.89,0,0
4,2024-09-20,6952.1,6.12,63.55,2.205,94.84,1477.4,13.59,0,0
4,2024-09-21,6967.1,14.97,62.47,1.815,96.55,1472.7,12.78,0,0
4,2024-09-22,6982.2,15.12,64.35,1.971,96.23,1489.6,12.65,0,0
4,2024-09-23,6988.8,6.61,63.66,2.138,,1488.5,13.38,0,0
4,2024-09-24,7000.1,11.22,62.29,1.892,94.68,1486.8,13.35,0,0
