transaction_id,amount,hour_of_day,day_of_week,merchant_category,is_foreign_transaction,distance_from_home_km,transactions_last_24h,card_present,account_age_days,is_fraud
14230,34.43,12,3,grocery,0,13.8,1.0,1,1541,0
23400,32.43,19,1,grocery,0,29.8,1.0,1,3407,0
2639,65.42,16,1,electronics,0,33.4,1.0,0,1987,0
47262,15.66,7,1,utilities,0,18.7,2.0,0,3328,0
10152,99.61,15,2,grocery,1,28.0,1.0,0,2415,0
45311,156.41,11,2,restaurant,0,3.5,4.0,1,1522,0
14418,66.66,11,3,restaurant,0,16.2,2.0,0,872,0
39357,104.1,14,3,grocery,0,15.6,2.0,1,3406,0
30251,20.04,7,4,utilities,0,34.2,1.0,1,1182,0
28593,95.35,22,3,electronics,0,16.6,2.0,0,2159,0
48389,160.16,10,1,restaurant,0,17.1,0.0,1,3298,0
21211,81.25,19,0,grocery,0,18.0,2.0,0,3234,0
42733,155.03,17,2,grocery,0,40.6,4.0,0,1111,0
10971,37.33,19,4,utilities,0,22.1,2.0,1,1522,0
31538,50.47,20,2,grocery,0,2.3,3.0,1,3003,0
26534,124.66,20,2,electronics,0,4.1,1.0,1,2819,0
29312,21.55,16,5,grocery,0,31.7,0.0,1,2605,0
36836,89.49,13,4,grocery,0,2.1,2.0,1,1503,0
5932,128.5,10,2,gas_station,0,9.5,1.0,1,1619,0
3805,210.13,18,4,grocery,0,12.7,3.0,1,2464,0
30203,91.83,20,3,online_retail,0,11.4,2.0,0,1415,0
33212,42.94,13,2,online_retail,0,22.2,0.0,1,1705,0
48170,211.78,7,0,online_retail,0,12.1,2.0,1,3594,0
2981,163.6,16,3,grocery,0,10.9,1.0,0,3394,0
16786,107.36,21,2,restaurant,0,15.6,3.0,0,3053,0
25498,30.83,7,2,restaurant,0,14.6,0.0,0,514,0
3738,8.27,19,5,grocery,0,9.0,4.0,1,995,0
31467,154.85,19,1,restaurant,0,4.7,3.0,1,1382,0
21681,85.97,14,3,utilities,0,41.2,1.0,0,1355,0
47030,31.79,17,6,electronics,0,12.9,0.0,0,444,0
20993,122.55,8,4,grocery,0,14.3,4.0,1,88,0
23410,37.07,13,4,grocery,0,2.6,1.0,1,335,0
4378,142.92,14,2,online_retail,0,9.2,1.0,1,3616,0
24848,12.16,12,5,online_retail,0,31.8,3.0,0,3388,0
45656,110.22,23,1,electronics,0,29.0,3.0,1,1236,0
42861,93.54,10,5,online_retail,0,,1.0,1,1903,0
43942,196.37,21,0,entertainment,0,40.4,3.0,1,3303,0
3096,53.38,11,2,restaurant,0,50.1,0.0,1,2235,0
36268,118.26,19,6,online_retail,0,0.7,1.0,1,663,0
14278,126.04,12,1,travel,0,13.4,0.0,1,2021,0
11592,19.61,22,5,grocery,0,28.7,2.0,1,3526,0
44476,61.54,17,4,gas_station,0,8.3,2.0,0,3396,0
46566,211.18,19,2,online_retail,0,2.3,1.0,1,3559,0
43711,54.96,19,2,restaurant,0,6.7,1.0,0,796,0
38692,49.71,21,6,grocery,0,23.6,6.0,1,370,0
27025,38.02,23,2,online_retail,0,57.3,4.0,1,1387,0
38845,40.59,9,6,restaurant,0,13.4,5.0,0,1580,0
30142,23.07,20,0,grocery,0,23.9,3.0,1,1304,0
8395,318.19,13,1,online_retail,0,29.3,1.0,1,3170,0
4606,19.01,15,0,grocery,0,,4.0,1,114,0
33052,67.02,9,0,online_retail,0,38.2,3.0,1,225,0
35010,48.43,13,4,restaurant,0,10.9,3.0,1,810,0
16696,27.29,10,6,gas_station,0,4.6,3.0,1,2314,0
24588,19.1,10,2,grocery,0,12.2,4.0,1,1232,0
18984,93.24,19,1,travel,0,21.6,4.0,1,2731,0
5716,38.36,22,1,restaurant,0,8.1,3.0,1,723,0
34076,101.72,17,1,online_retail,0,19.7,1.0,1,1518,0
41052,220.71,9,6,grocery,0,5.0,2.0,1,2523,0
22740,62.61,13,5,restaurant,0,,2.0,1,1422,0
32477,112.81,23,0,restaurant,0,12.0,3.0,1,1394,0
42199,313.61,9,0,restaurant,0,36.2,1.0,1,2219,0
23866,42.6,8,4,grocery,0,10.3,5.0,1,3622,0
48816,70.5,17,2,gas_station,0,11.5,1.0,1,1800,0
42085,37.02,13,6,gas_station,0,13.9,2.0,1,1251,0
1877,74.11,10,5,restaurant,0,17.0,3.0,0,3504,0
7790,110.87,8,0,restaurant,0,10.0,1.0,1,148,0
4306,79.51,17,6,gas_station,0,28.0,2.0,1,180,0
626,64.76,12,3,online_retail,0,3.3,1.0,1,556,0
39756,173.53,13,3,online_retail,0,26.3,0.0,1,2508,0
15001,52.63,17,0,electronics,1,13.3,1.0,0,1493,0
15645,28.53,17,2,online_retail,0,15.2,0.0,1,2606,0
30603,210.21,15,3,travel,0,35.4,3.0,0,3286,0
29898,166.9,18,2,utilities,0,8.0,0.0,1,2135,0
34420,16.97,6,4,restaurant,0,44.3,3.0,1,3179,0
41101,19.9,6,5,online_retail,0,1.8,2.0,1,664,0
14033,121.31,7,3,gas_station,0,4.2,3.0,1,1140,0
19141,362.81,15,1,restaurant,0,7.5,3.0,0,1674,0
35631,29.55,14,6,gas_station,0,20.9,3.0,0,993,0
48655,81.35,11,1,utilities,0,9.5,3.0,1,533,0
35023,45.93,7,4,grocery,0,,0.0,0,3167,0
46127,90.62,6,5,grocery,0,6.3,2.0,1,1444,0
5611,3.35,11,2,grocery,0,28.5,0.0,1,3368,0
39232,208.0,8,6,grocery,0,11.2,1.0,0,1009,0
10645,128.83,3,2,restaurant,1,24.0,1.0,1,224,0
49989,295.48,4,2,electronics,1,11.9,5.0,1,3442,1
19372,82.53,6,4,grocery,0,62.3,3.0,1,462,0
35076,107.56,17,6,entertainment,0,47.3,2.0,1,3485,0
45172,92.83,10,5,grocery,0,7.6,1.0,0,2953,0
4385,48.89,11,4,online_retail,0,18.8,3.0,1,1709,0
14459,43.32,18,4,gas_station,0,14.2,1.0,1,2185,0
16477,61.85,11,4,online_retail,0,16.4,4.0,1,2985,0
12762,49.91,13,2,gas_station,0,61.0,2.0,0,2246,0
24555,44.07,10,1,entertainment,0,51.5,2.0,1,2262,0
20454,23.49,18,3,gas_station,0,36.2,4.0,1,3182,0
481,88.43,12,2,grocery,0,47.5,1.0,1,3417,0
37869,42.05,14,0,online_retail,0,33.4,0.0,1,2132,0
42002,137.96,13,4,restaurant,0,26.6,4.0,1,1042,0
42704,25.7,22,4,grocery,0,64.7,3.0,1,2059,0
38466,16.06,20,4,travel,0,27.6,2.0,1,1721,0
12981,35.1,9,2,utilities,0,17.4,1.0,1,1635,0
9734,30.79,12,0,grocery,0,20.6,2.0,1,1953,0
26183,101.02,9,6,restaurant,0,32.1,3.0,1,1400,0
28681,20.29,12,2,online_retail,0,6.4,1.0,1,420,0
15190,39.3,19,3,grocery,0,2.1,1.0,1,471,0
45947,109.38,21,2,grocery,0,6.7,1.0,1,3173,0
36080,23.35,13,0,entertainment,1,,1.0,0,95,0
31256,178.33,21,3,grocery,0,23.0,2.0,0,1187,0
47127,88.95,8,3,travel,0,45.8,2.0,1,3355,0
26493,29.97,10,0,travel,0,1.1,2.0,0,755,0
47923,21.22,20,6,gas_station,0,17.8,1.0,1,891,0
7328,50.26,10,2,online_retail,0,0.2,2.0,1,2785,0
274,42.85,7,0,gas_station,0,32.7,2.0,1,3516,0
29651,46.37,8,6,grocery,0,60.2,4.0,1,2240,0
32907,20.07,13,6,online_retail,0,25.7,2.0,1,3299,0
15040,124.16,20,3,grocery,0,10.1,1.0,0,535,0
23849,115.95,13,1,utilities,0,58.5,2.0,1,243,0
32854,54.66,12,2,restaurant,0,36.5,6.0,0,1177,0
15109,34.9,8,4,online_retail,0,59.3,1.0,0,2448,0
16160,103.63,12,4,entertainment,0,17.2,5.0,1,3065,0
42475,40.81,20,3,online_retail,0,32.6,3.0,1,605,0
2175,69.82,20,6,entertainment,1,4.4,3.0,1,2900,0
43099,25.64,21,1,utilities,0,6.7,2.0,1,493,0
26678,62.62,8,5,gas_station,0,25.2,4.0,0,2800,0
20125,33.94,18,3,electronics,0,19.2,0.0,0,1986,0
46575,146.9,16,3,restaurant,0,20.1,1.0,1,655,0
38342,45.53,19,1,electronics,0,14.3,1.0,1,2026,0
31064,303.26,12,3,online_retail,0,1.4,3.0,1,668,0
4352,71.19,17,1,online_retail,0,48.1,2.0,1,2196,0
15299,21.47,15,4,utilities,1,40.1,2.0,0,3233,0
759,15.63,17,3,grocery,0,15.1,3.0,0,674,0
25813,91.48,10,3,online_retail,0,38.0,6.0,1,2323,0
23973,19.0,17,5,grocery,0,43.6,0.0,1,1076,0
22141,84.47,11,2,grocery,0,23.3,0.0,1,1730,0
7515,86.54,15,4,online_retail,0,42.2,0.0,1,2996,0
1819,14.17,13,4,grocery,0,44.2,5.0,1,3385,0
13820,71.41,7,6,restaurant,0,22.1,3.0,1,3245,0
46526,84.35,10,2,travel,0,38.4,0.0,1,1763,0
42048,197.99,20,4,gas_station,0,36.5,3.0,1,639,0
27012,90.84,11,4,restaurant,0,2.8,2.0,1,3532,0
47048,166.48,18,5,grocery,0,7.2,0.0,1,2415,0
14364,53.41,21,6,grocery,0,32.4,3.0,0,2221,0
13905,95.3,14,1,gas_station,0,8.6,2.0,1,730,0
36896,50.36,12,6,grocery,0,21.2,0.0,1,1273,0
38798,65.36,17,0,online_retail,0,15.8,4.0,1,3010,0
44982,88.09,17,5,online_retail,0,0.8,0.0,0,568,0
32837,43.55,17,1,gas_station,0,19.2,3.0,1,755,0
44959,121.43,18,1,online_retail,0,12.0,2.0,1,1645,0
29503,82.52,20,2,gas_station,0,1.5,0.0,1,611,0
34119,51.53,20,4,restaurant,0,20.4,0.0,1,770,0
25431,82.53,1,1,restaurant,0,56.3,2.0,1,1488,0
25377,152.29,19,3,restaurant,0,65.1,1.0,1,3510,0
48787,91.37,20,0,restaurant,0,63.4,5.0,0,2155,0
40185,19.78,15,2,gas_station,0,23.6,0.0,1,1112,0
17594,4.86,13,6,grocery,0,25.8,3.0,0,2931,0
22679,240.7,14,3,grocery,0,9.5,1.0,0,1827,0
15240,67.9,19,5,entertainment,0,31.2,1.0,0,2915,0
8405,115.24,10,3,grocery,0,18.6,2.0,1,2804,0
11397,233.41,20,0,entertainment,0,3.8,0.0,1,2074,0
38655,93.83,20,4,restaurant,0,21.4,5.0,1,3140,0
20501,63.26,11,6,grocery,1,8.9,1.0,1,1554,0
17067,108.72,8,0,grocery,0,8.0,1.0,1,766,0
48546,110.91,17,4,restaurant,0,22.5,1.0,1,1978,0
7802,132.3,2,5,gas_station,0,2.4,3.0,0,2565,0
44528,88.48,13,2,restaurant,0,19.5,1.0,1,1426,0
46622,23.6,14,2,grocery,0,60.9,5.0,0,2546,0
12231,102.65,6,2,restaurant,0,36.3,3.0,0,3237,0
26507,121.58,10,4,online_retail,0,42.6,1.0,1,2120,0
40433,24.77,22,3,grocery,0,0.0,2.0,1,2229,0
41027,51.91,13,3,restaurant,0,14.6,2.0,0,1734,0
5267,50.79,11,6,gas_station,0,13.7,1.0,1,571,0
35760,154.5,14,0,online_retail,0,24.2,2.0,1,3430,0
43568,16.09,16,6,restaurant,0,21.3,1.0,1,1736,0
352,177.61,6,1,grocery,0,4.7,1.0,1,3399,0
5012,134.59,17,2,online_retail,0,12.2,1.0,1,2149,0
6577,17.57,10,6,utilities,0,25.3,1.0,0,674,0
3223,164.65,8,3,grocery,0,27.1,0.0,0,2736,0
1577,190.81,12,4,grocery,0,11.7,2.0,1,852,0
3662,38.26,17,3,restaurant,0,39.5,2.0,0,3084,0
15045,71.48,9,3,online_retail,0,37.3,0.0,1,2658,0
16235,35.21,15,0,online_retail,0,29.0,2.0,1,3646,0
40297,111.87,17,2,restaurant,0,4.5,4.0,1,1300,0
17547,65.82,3,1,grocery,0,1.7,3.0,0,466,0
22883,71.83,15,6,restaurant,0,56.3,2.0,1,3031,0
3540,96.24,7,5,online_retail,0,54.7,1.0,0,2741,0
11043,68.84,11,5,restaurant,0,26.5,0.0,0,2317,0
21164,160.53,10,5,grocery,0,0.4,3.0,1,1915,0
10825,121.68,12,3,grocery,0,3.9,4.0,1,3584,0
26492,43.34,9,4,entertainment,0,41.2,4.0,1,1575,0
13587,67.34,12,6,utilities,0,4.9,5.0,1,2320,0
31850,129.67,8,0,gas_station,0,26.4,3.0,1,2908,0
18125,88.34,19,4,entertainment,0,46.3,1.0,0,514,0
3605,62.87,9,1,entertainment,0,48.9,3.0,1,2610,0
44360,64.91,23,6,online_retail,0,61.2,,0,1700,0
25609,16.15,15,2,grocery,0,22.5,0.0,1,1881,0
35066,23.42,19,2,online_retail,0,23.0,2.0,0,2792,0
38939,21.29,12,3,restaurant,0,38.8,1.0,0,2199,0
13487,135.69,3,2,utilities,0,5.7,3.0,0,309,0
49621,659.48,3,1,electronics,1,29.5,2.0,0,2531,1
14749,218.18,14,3,grocery,0,7.8,2.0,1,2175,0
41952,101.81,4,6,grocery,0,37.1,2.0,1,3519,0
37351,119.52,17,0,online_retail,0,34.5,4.0,1,3295,0
39609,43.09,11,2,online_retail,0,8.7,3.0,0,862,0
35203,89.68,19,1,grocery,0,21.3,5.0,1,622,0
40379,196.33,9,1,entertainment,0,6.0,1.0,1,197,0
46315,135.07,9,0,grocery,0,14.0,2.0,0,661,0
38374,101.65,21,3,gas_station,0,9.0,4.0,0,2058,0
26979,117.94,18,4,online_retail,0,8.7,1.0,0,1352,0
33253,81.64,10,2,online_retail,0,20.4,5.0,1,1255,0
41290,79.73,13,1,gas_station,0,36.9,0.0,0,1496,0
44004,54.97,13,2,restaurant,0,7.8,3.0,1,2097,0
35416,30.03,15,2,restaurant,0,0.1,5.0,1,31,0
32841,16.5,10,6,utilities,0,47.3,3.0,1,2129,0
6966,24.07,19,5,travel,0,21.6,2.0,1,2237,0
39301,35.41,22,4,online_retail,0,22.8,2.0,0,86,0
30104,90.44,7,2,online_retail,0,27.6,4.0,1,1363,0
6789,70.25,17,6,grocery,0,12.0,0.0,0,662,0
29667,47.84,13,0,online_retail,0,18.8,2.0,0,2503,0
35221,69.08,11,5,online_retail,0,80.0,0.0,1,2568,0
18594,78.39,16,0,restaurant,0,3.6,4.0,1,706,0
35449,119.37,17,4,restaurant,0,34.9,0.0,1,2050,0
6996,75.07,7,3,utilities,0,13.3,2.0,1,919,0
9166,59.93,15,4,gas_station,0,1.0,1.0,1,3207,0
9190,26.9,8,0,grocery,0,14.2,3.0,1,2112,0
36616,221.32,18,2,online_retail,0,15.8,1.0,1,1388,0
43159,15.85,10,3,entertainment,0,25.8,3.0,1,144,0
16781,94.34,12,5,electronics,0,19.5,2.0,1,379,0
13672,48.68,7,5,online_retail,0,9.2,3.0,1,598,0
49474,411.19,1,3,online_retail,1,36.4,9.0,0,138,1
17420,118.44,19,6,electronics,0,14.0,3.0,0,371,0
5035,48.44,20,0,gas_station,0,0.6,5.0,1,1680,0
2903,32.73,15,6,online_retail,0,14.2,2.0,0,2042,0
11477,107.79,16,2,grocery,1,20.6,0.0,0,1154,0
2435,81.14,6,1,electronics,0,29.1,1.0,1,1501,0
36501,97.39,19,2,online_retail,0,15.6,3.0,1,2699,0
1854,43.28,13,6,entertainment,0,32.3,7.0,1,1920,0
19474,35.65,18,5,electronics,0,11.5,3.0,1,2323,0
30046,178.28,15,4,grocery,0,12.7,1.0,0,2236,0
37818,50.58,22,4,grocery,0,14.3,1.0,1,230,0
3830,123.14,6,3,utilities,0,12.6,2.0,0,1305,0
27075,69.8,17,5,grocery,0,19.4,1.0,1,1024,0
21052,127.48,10,6,grocery,0,58.5,1.0,1,582,0
34500,43.66,9,2,grocery,0,33.1,2.0,1,200,0
559,3.49,12,1,entertainment,0,25.7,3.0,0,2916,0
26896,52.29,13,0,entertainment,0,41.8,3.0,1,3050,0
39390,50.25,7,2,restaurant,0,20.3,0.0,1,2700,0
11839,29.84,9,1,utilities,0,42.1,3.0,1,815,0
46260,35.77,10,4,restaurant,0,19.3,1.0,1,2915,0
23813,24.66,12,1,online_retail,0,7.6,0.0,0,3132,0
29540,84.3,10,5,grocery,0,13.6,1.0,1,1466,0
9667,58.6,15,3,restaurant,1,22.8,3.0,1,2124,0
21112,145.91,9,1,online_retail,0,8.9,1.0,1,3542,0
12815,103.77,14,6,restaurant,0,27.7,3.0,0,1357,0
40446,153.91,15,4,restaurant,0,25.0,3.0,0,903,0
8436,67.59,9,5,electronics,0,25.4,0.0,0,2028,0
9986,245.97,13,6,online_retail,0,36.8,3.0,0,1097,0
12487,30.35,19,5,travel,0,12.4,1.0,1,2165,0
43562,40.66,8,2,electronics,0,17.4,2.0,1,1175,0
104,34.83,9,4,grocery,0,14.0,0.0,0,887,0
48962,53.83,19,0,restaurant,0,12.8,1.0,1,771,0
36814,98.57,12,0,grocery,0,11.9,2.0,1,2585,0
26138,20.76,11,1,travel,0,7.4,2.0,1,1428,0
33089,111.11,14,2,grocery,0,19.2,1.0,1,1510,0
16342,75.16,16,0,grocery,0,21.0,4.0,1,1892,0
40021,73.9,18,2,travel,0,28.9,4.0,0,654,0
39722,77.23,10,4,online_retail,0,26.7,1.0,1,652,0
14598,66.34,6,6,travel,0,,1.0,1,1628,0
1481,28.71,19,6,utilities,0,39.2,0.0,0,2449,0
16691,79.13,22,1,gas_station,0,3.5,2.0,1,2094,0
19636,100.52,7,2,online_retail,0,36.6,2.0,1,1824,0
3793,224.64,16,6,grocery,0,6.6,4.0,1,2848,0
4981,57.17,11,6,gas_station,0,15.8,1.0,0,2044,0
19667,27.53,18,3,online_retail,0,2.0,4.0,0,1902,0
24641,53.24,19,5,grocery,0,2.9,2.0,0,479,0
7504,125.37,19,0,restaurant,0,1.3,3.0,1,790,0
12576,59.45,13,3,restaurant,0,37.8,1.0,0,3391,0
7123,46.0,14,1,entertainment,0,11.7,2.0,0,1174,0
38790,41.43,15,2,gas_station,0,34.6,1.0,1,591,0
1867,73.67,18,6,online_retail,0,0.9,2.0,1,2693,0
13204,42.81,19,1,gas_station,0,6.1,0.0,1,37,0
24082,165.81,11,6,grocery,0,27.6,8.0,1,914,0
33385,62.52,11,2,grocery,0,10.2,,1,3227,0
849,32.71,19,6,restaurant,0,15.3,0.0,1,1811,0
14050,31.33,15,6,entertainment,0,36.0,4.0,1,2351,0
47308,143.07,0,6,entertainment,0,2.3,3.0,0,307,0
45634,150.4,14,0,electronics,0,30.7,5.0,1,1600,0
8659,27.47,10,5,restaurant,0,2.9,0.0,0,2540,0
7516,22.49,9,0,travel,0,20.2,2.0,1,2565,0
703,26.8,20,2,electronics,0,7.6,,0,3091,0
31987,50.68,8,3,grocery,1,19.9,1.0,1,2699,0
28488,84.71,11,6,gas_station,0,23.3,2.0,1,2040,0
47472,42.08,14,2,online_retail,0,1.0,6.0,1,3067,0
42185,15.06,15,1,electronics,0,8.2,3.0,0,3215,0
25605,79.79,18,6,online_retail,0,20.7,3.0,0,1141,0
35675,56.31,16,4,restaurant,0,28.5,3.0,1,1580,0
4670,51.39,15,1,online_retail,0,37.4,6.0,1,2236,0
28049,58.59,20,4,online_retail,0,22.1,0.0,0,1667,0
35033,102.29,21,6,gas_station,0,1.8,4.0,0,1701,0
18240,36.01,13,4,grocery,0,22.2,2.0,1,1204,0
26404,49.46,9,4,restaurant,0,2.7,5.0,1,3262,0
11209,119.74,20,1,restaurant,0,24.4,0.0,0,568,0
31334,149.28,12,1,gas_station,0,8.3,2.0,1,2108,0
43186,67.27,6,1,gas_station,0,11.6,1.0,1,2719,0
48347,23.61,15,1,restaurant,0,14.8,3.0,0,2592,0
777,136.08,14,6,grocery,0,19.0,1.0,1,848,0
20772,132.67,14,5,restaurant,0,5.9,5.0,1,1310,0
33265,46.5,10,0,online_retail,0,23.1,0.0,0,3393,0
19215,46.24,20,4,gas_station,0,21.8,2.0,1,2654,0
11798,34.46,9,3,gas_station,0,22.1,0.0,1,1761,0
8666,59.83,11,3,grocery,0,5.9,2.0,0,1550,0
15014,100.19,12,2,grocery,0,18.0,3.0,0,3268,0
14225,120.5,5,5,online_retail,0,47.6,0.0,0,548,0
12869,28.91,17,6,electronics,0,56.2,3.0,1,1780,0
15046,102.55,13,4,travel,0,18.3,0.0,1,1318,0
7837,34.73,17,4,online_retail,0,5.4,3.0,1,1467,0
16090,56.4,6,6,online_retail,0,20.6,2.0,1,364,0
48553,85.61,15,2,gas_station,0,22.8,1.0,1,1233,0
6101,81.28,22,1,restaurant,0,36.1,1.0,0,496,0
2056,61.32,18,4,restaurant,0,22.8,2.0,1,1675,0
746,97.93,3,1,grocery,0,0.6,3.0,1,1582,0
13237,122.48,11,6,gas_station,0,32.0,0.0,0,383,0
13198,148.35,18,4,restaurant,0,23.2,3.0,1,528,0
49958,868.88,0,4,electronics,1,136.5,10.0,1,1237,1
20629,102.35,18,6,online_retail,0,17.2,0.0,1,255,0
2852,66.11,8,2,online_retail,0,32.4,2.0,0,604,0
39858,17.67,9,6,gas_station,0,24.3,2.0,1,3131,0
20165,123.83,22,0,grocery,0,,5.0,1,1860,0
19151,38.14,9,1,online_retail,0,1.4,4.0,1,450,0
46520,183.06,15,6,online_retail,0,,2.0,0,376,0
10747,149.09,10,0,entertainment,0,23.8,5.0,1,3331,0
28151,92.84,5,1,restaurant,0,7.0,2.0,1,2063,0
3037,91.32,12,1,electronics,0,28.8,0.0,1,178,0
7461,32.73,3,3,gas_station,0,6.4,1.0,1,1821,0
24114,154.09,18,5,gas_station,1,13.4,2.0,1,1237,0
22643,91.28,13,6,gas_station,0,27.8,2.0,0,2175,0
1683,69.76,13,2,electronics,0,15.6,1.0,1,2868,0
4878,77.99,14,6,online_retail,1,32.6,,0,546,0
13724,52.09,12,5,utilities,0,64.2,1.0,0,3500,0
10902,52.83,21,0,restaurant,0,7.5,4.0,1,3094,0
49636,128.87,1,1,grocery,0,252.0,6.0,0,2290,1
21740,234.3,9,0,grocery,0,18.0,0.0,1,621,0
5429,173.9,20,4,electronics,0,37.3,1.0,0,1596,0
15889,49.57,13,0,entertainment,0,23.2,6.0,0,614,0
29365,81.55,13,6,restaurant,0,27.4,3.0,1,750,0
36450,208.83,12,4,electronics,0,,1.0,1,1283,0
41758,45.55,9,2,grocery,0,36.7,0.0,1,1544,0
7983,92.12,11,3,entertainment,0,2.3,4.0,1,1124,0
8181,53.23,8,1,grocery,0,20.1,1.0,1,1591,0
23317,117.26,7,2,online_retail,0,19.0,1.0,0,793,0
25892,27.58,15,3,electronics,0,28.0,5.0,0,845,0
20490,75.78,10,5,online_retail,0,8.8,4.0,1,2647,0
9607,91.79,7,0,restaurant,0,2.9,2.0,1,590,0
31688,98.29,17,0,restaurant,0,6.7,3.0,0,1985,0
20974,106.2,17,1,gas_station,0,30.8,3.0,1,990,0
14961,186.15,7,4,entertainment,0,17.2,3.0,1,921,0
4832,115.59,11,0,gas_station,0,10.5,3.0,1,3527,0
15881,27.19,20,3,electronics,0,15.2,0.0,1,3289,0
14262,22.35,13,3,utilities,0,16.0,2.0,1,3277,0
34198,85.64,22,5,grocery,0,28.0,1.0,0,1976,0
1001,17.22,18,3,grocery,0,5.4,1.0,1,187,0
13115,89.83,11,4,gas_station,0,34.5,2.0,0,950,0
18873,31.35,19,1,grocery,0,22.3,2.0,0,1503,0
30971,93.85,6,3,grocery,0,1.3,,0,533,0
3987,75.31,16,1,grocery,0,43.0,2.0,1,1210,0
12790,57.65,18,0,electronics,0,36.4,3.0,1,549,0
35643,35.33,8,0,gas_station,0,35.5,1.0,0,1909,0
13696,107.16,16,6,online_retail,0,32.7,2.0,0,3157,0
13476,53.93,16,0,online_retail,0,11.7,1.0,0,45,0
11750,80.41,8,5,gas_station,0,4.5,6.0,1,3422,0
10593,61.2,9,4,online_retail,0,26.2,0.0,0,1055,0
36536,75.84,16,2,grocery,0,24.3,1.0,1,543,0
19272,107.55,15,3,online_retail,0,15.0,1.0,1,351,0
40740,61.75,20,5,online_retail,1,4.6,5.0,0,2570,0
45397,19.38,16,1,grocery,0,30.8,2.0,1,2406,0
11873,84.55,18,1,online_retail,0,11.8,0.0,1,2956,0
7479,48.09,5,4,online_retail,0,35.7,1.0,0,1089,0
21082,23.94,16,5,grocery,0,7.7,0.0,1,3134,0
13294,36.73,11,1,restaurant,0,10.9,2.0,1,3494,0
24024,15.1,11,1,gas_station,0,33.3,1.0,0,3600,0
23126,11.12,7,1,restaurant,0,54.8,2.0,1,2287,0
11661,41.81,16,6,online_retail,0,46.4,1.0,1,3169,0
38199,125.17,6,1,grocery,0,1.3,1.0,1,1656,0
6751,50.24,17,6,travel,0,1.6,2.0,1,1648,0
48819,178.97,15,3,online_retail,0,33.3,5.0,1,1742,0
7917,64.03,0,0,utilities,0,22.7,3.0,1,3389,0
16605,42.25,14,3,grocery,0,27.7,1.0,0,3143,0
5368,44.64,9,1,restaurant,0,17.3,3.0,0,1429,0
3445,55.86,7,4,restaurant,0,10.5,2.0,0,3000,0
8570,76.88,15,3,gas_station,1,12.1,0.0,0,2509,0
8930,58.21,6,5,grocery,0,42.3,2.0,1,3634,0
21908,45.22,15,4,online_retail,0,4.2,2.0,1,2942,0
3932,32.0,16,0,electronics,0,48.1,0.0,1,88,0
5349,63.31,15,2,grocery,0,41.4,1.0,1,1037,0
28245,96.25,13,1,online_retail,0,4.5,1.0,0,2112,0
32605,131.54,5,5,grocery,0,40.5,1.0,1,2190,0
11536,132.06,17,3,online_retail,0,42.3,1.0,1,2428,0
17122,25.3,12,5,gas_station,0,9.1,2.0,0,1655,0
46474,27.34,16,0,travel,0,16.0,5.0,1,1783,0
22349,5.56,8,5,entertainment,0,39.9,2.0,0,1838,0
26261,44.85,20,2,online_retail,0,41.7,2.0,0,1116,0
16136,92.82,13,2,online_retail,0,5.0,2.0,1,2864,0
10501,59.15,11,0,entertainment,0,23.3,1.0,1,2814,0
18234,44.02,17,4,restaurant,0,24.1,1.0,0,89,0
13296,78.22,12,0,restaurant,0,3.5,3.0,0,2304,0
28715,68.85,8,6,online_retail,0,22.2,5.0,1,1634,0
27661,24.92,13,6,electronics,0,17.0,3.0,0,2396,0
13269,15.98,19,2,gas_station,0,1.1,3.0,1,2667,0
47920,199.85,20,5,grocery,0,47.5,1.0,1,1335,0
34429,54.82,15,3,online_retail,0,16.8,2.0,0,663,0
3266,30.35,17,3,online_retail,0,26.1,2.0,0,1774,0
45851,103.39,16,6,grocery,0,7.5,4.0,1,298,0
15005,50.82,12,2,grocery,0,16.1,3.0,1,1403,0
22397,8.33,14,4,restaurant,1,5.3,3.0,1,1416,0
34430,132.85,22,3,grocery,0,0.1,3.0,1,286,0
24213,117.92,21,2,grocery,0,23.2,3.0,1,865,0
44043,233.06,7,1,restaurant,0,66.4,1.0,1,2212,0
6523,189.79,13,6,gas_station,0,28.3,,1,1965,0
28633,131.75,12,4,grocery,0,34.8,,0,1037,0
47704,49.3,18,5,online_retail,0,28.7,1.0,1,2644,0
20212,177.32,16,4,travel,0,31.0,2.0,1,1195,0
31723,79.26,11,4,restaurant,0,2.4,3.0,0,2730,0
4895,60.25,12,6,restaurant,0,19.6,0.0,0,457,0
15192,32.48,17,0,restaurant,0,27.1,0.0,0,960,0
18210,181.6,9,3,restaurant,0,31.5,2.0,1,3483,0
39809,38.66,17,5,gas_station,0,27.1,1.0,1,2720,0
30546,123.12,19,6,electronics,0,18.8,3.0,1,2291,0
7668,18.88,18,1,entertainment,0,19.7,0.0,0,3407,0
28074,6.45,16,2,grocery,0,1.6,1.0,1,3331,0
34015,79.49,18,6,entertainment,0,9.9,0.0,0,2386,0
31119,35.28,10,4,online_retail,0,46.4,0.0,0,557,0
461,154.81,23,5,utilities,0,1.7,1.0,1,2346,0
28187,71.6,14,2,gas_station,0,28.5,0.0,1,3180,0
25681,72.75,9,4,grocery,0,32.8,2.0,1,3250,0
11681,41.25,11,3,restaurant,0,13.7,2.0,1,683,0
